Unnamed: 0,uuid,tags,url,parking,number_domain_keywords_en,number_parking_kewords_en,number_together_in_line_keywords_en,keyword_in_title_en,stemmed_keyword_in_title,kword_auction,kword_domain,kword_regist,kword_price,kword_offer,kword_servic,kword_host,kword_websit,kword_contact,kword_site,kword_transfer,kword_héberge,kword_internet,kword_serveur,kword_découvr,kword_mainten,language,presence_of_nav,text_alpha_length,number_frames,number_images,domain_in_title,domain_in_text,in_warninglist,ip,different_final_domain,number_links,number_link_same_domain,average_link_length_same_domain,number_different_link_domains,average_link_length,maximum_link_length,link_to_text_ratio,number_non_link_characters,third_party_requests_ratio,third_party_data_ratio,third_party_html_content_ratio,initial_response_size,initial_response_ratio,number_redirects,structural_hash
0.0,ccfe81bb-effb-4446-abf9-07ebd00d38b3,['parking-page'],https://marketing-social-media1.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,116,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1293103448275862,101,0.8333333333333334,0.9438624820580768,0.3549793847129717,8099,0.0558890913105884,0,e49624e56c5b481e1b69318d8280b288
1.0,8dcff497-84b5-4fd3-8e32-3f5697040e10,['parking-page'],http://joinnekoslot88.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,515,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,89.75,158,0.2135922330097087,405,0.9444444444444444,0.9997000056602704,0.9962864349775784,53,0.0002999943397294,2,f2819c5460b0d6ad03d727d92769c903
2.0,da7e1d7c-bc67-40fa-be45-18f30def8714,['parking-page'],http://mesotheliomatreatmentcenters.pics,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,95,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.1894736842105263,77,0.7333333333333333,0.7575004902281195,0.8172402271967926,1094,0.0065007219723214,0,54aa0f91964c658d2b4d18a1b1529591
3.0,1bbacbc8-aa64-42b7-a0e9-5b11ade3bd91,['parking-page'],http://lavoixdumonde.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,271,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,58.0,2,44.5,58,0.2988929889298893,190,0.0,0.0,0.0,950,0.0081071855265403,0,6434cd01b498dc87698b910ea9b0f556
4.0,f99938e7-52c0-45df-a1eb-629073edb31f,['parking-page'],http://teslp.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,479,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,85.25,149,0.2108559498956158,378,0.9444444444444444,0.9997511635929714,0.9969499514765008,44,0.0002488364070284,2,f2819c5460b0d6ad03d727d92769c903
5.0,34631ee8-6bac-46b8-8467-d45b9d53de88,['parking-page'],http://invest-in-real-estate-online-133.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,128,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1171875,113,0.8461538461538461,0.945876900311309,0.3643741290269694,7754,0.0541230996886909,1,e49624e56c5b481e1b69318d8280b288
6.0,3f6843f0-7888-4f7d-8f62-e44b3d4725d3,['parking-page'],http://flores99-best6.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,511,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,89.75,158,0.2133072407045009,402,0.9444444444444444,0.9997001024178536,0.9962957785854069,53,0.0002998975821464,2,f2819c5460b0d6ad03d727d92769c903
7.0,20c5bea4-40e5-420c-b136-4b36fb645808,['parking-page'],https://online-phone-system-for-small-business-1.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,142,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1056338028169014,127,0.8333333333333334,0.9430666334330342,0.3536901674133459,8187,0.0566841143236955,0,e49624e56c5b481e1b69318d8280b288
8.0,3144a814-07c9-4277-a566-9b237a0ec03a,['parking-page'],http://onboarding-software-solutions.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,128,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1171875,113,0.8461538461538461,0.9460787735783198,0.3666775992128567,7724,0.0539212264216801,1,e49624e56c5b481e1b69318d8280b288
9.0,7559aec4-acd2-400b-be08-5c93a46a7531,['parking-page'],http://assurances-cnp.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,271,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,59.0,2,45.0,59,0.2988929889298893,190,0.0,0.0,0.0,950,0.0079778300302317,0,6434cd01b498dc87698b910ea9b0f556
10.0,e471a0d0-682d-4c56-b757-77ebe80f0eed,['parking-page'],http://sultan618b.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,499,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,87.75,154,0.2124248496993988,393,0.9444444444444444,0.9997225776499497,0.9965589887640448,49,0.0002774223500503,2,f2819c5460b0d6ad03d727d92769c903
11.0,0dc2c495-406d-4b72-9248-3c0a6e2c21c7,['parking-page'],http://preply.fr,True,4,3,1,False,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,260,0,1,False,False,True,"{'v4': ['104.16.141.114', '104.16.140.114'], 'v6': ['2606:4700::6810:8c72', '2606:4700::6810:8d72']}",True,1,0,0.0,1,62.0,62,0.0384615384615384,250,0.9047619047619048,0.9987722983167174,0.9871462309806808,166,0.0006138508416412,3,9556a7c335a5627146ce1508da6d163e
12.0,62cf6499-f580-4d4c-b55a-f0276f6e48ea,['parking-page'],http://csdn.lol,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,45,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.4,27,0.7333333333333333,0.7828959707627096,0.8320287018917156,1030,0.0055195031375428,0,54aa0f91964c658d2b4d18a1b1529591
13.0,07a416ea-d315-4bd8-b614-f300a2fb64a6,['parking-page'],https://emergencyloans1.pics,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,105,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1428571428571428,90,0.8333333333333334,0.9434308846159178,0.350910681619343,8125,0.0563195763381531,0,e49624e56c5b481e1b69318d8280b288
14.0,2f5ebf2c-8e77-4e4f-993b-d58b83ae56c4,['parking-page'],http://kudalagitoh.mom,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,409,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0782396088019559,377,0.9444444444444444,0.9997165018597478,0.9964196204797708,50,0.0002834981402521,2,5616cc40d6741b3955f87cff42f5e628
15.0,f72601ed-28f7-4555-93a8-ebcdb6b23847,['parking-page'],https://franchise-opportunity-nearby-2025.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,134,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1119402985074626,119,0.8333333333333334,0.9428581312484864,0.3562743569758378,8223,0.0568927941329089,0,e49624e56c5b481e1b69318d8280b288
16.0,b18d5d63-bb2b-46bf-acde-e3c31fc944d6,['parking-page'],http://putrijp8754.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,503,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,88.25,155,0.2127236580516898,396,0.9444444444444444,0.9997170345217884,0.9965030074136244,50,0.0002829654782116,2,f2819c5460b0d6ad03d727d92769c903
17.0,e87a9c19-583b-43dc-b934-5e91d2bd61e9,['parking-page'],https://workflow-automation-software1.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,128,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1171875,113,0.8333333333333334,0.9436812144212524,0.353146298938025,8126,0.0560703812316715,0,e49624e56c5b481e1b69318d8280b288
18.0,e3584c48-7c04-4e96-8900-c91cdf7e50e0,['parking-page'],http://msfttest.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,491,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,86.75,152,0.2118126272912423,387,0.9444444444444444,0.9997342019838712,0.9967410900013868,47,0.0002657980161288,2,f2819c5460b0d6ad03d727d92769c903
19.0,ee4aa9f9-c255-47a2-8236-496aa71af07e,['parking-page'],https://ai-software2.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,96,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.15625,81,0.8333333333333334,0.9437460563995534,0.3533397098676869,8077,0.0560043266930613,0,e49624e56c5b481e1b69318d8280b288
20.0,37d76ab7-6bc0-40cc-9946-4483849916e8,['parking-page'],http://brylen.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,483,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,85.75,150,0.2111801242236025,381,0.9444444444444444,0.9997452661968244,0.996844098464128,45,0.0002547338031756,2,f2819c5460b0d6ad03d727d92769c903
21.0,c2b1dde9-a037-4703-9a69-ea12f277b6ea,['parking-page'],http://faloavr3.mom,True,1,6,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,53,1,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.3396226415094339,35,0.5714285714285714,0.6496769065966344,0.516309412861137,1038,0.008967137772556,0,ed3383cbd6a435d67b1ba17c294f7eb5
22.0,ecef6d05-ec02-4fb7-af97-6ddf3abbc5f0,['parking-page'],http://dentist-51.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,92,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1630434782608695,77,0.8461538461538461,0.9463038548752836,0.374003578981617,7696,0.0536961451247165,1,e49624e56c5b481e1b69318d8280b288
23.0,b23448d3-c4f9-4d72-9213-555ff5794c39,['parking-page'],http://chincai.lol,True,1,6,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,51,1,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.3529411764705882,33,0.5714285714285714,0.6756921058736012,0.5160839160839161,1038,0.0083028708095699,0,ed3383cbd6a435d67b1ba17c294f7eb5
24.0,526cee3c-f79e-4370-a195-987a7a982041,['parking-page'],http://mojopresse.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,259,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,55.0,2,43.0,55,0.3011583011583011,181,0.0,0.0,0.0,947,0.0080826185294243,0,6434cd01b498dc87698b910ea9b0f556
25.0,33d6468d-6ccd-46cc-91ca-065e8fe9d534,['parking-page'],http://novotech.fr,True,7,6,1,False,False,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,unknown,False,260,0,1,False,False,True,"{'v4': ['104.16.141.114', '104.16.140.114'], 'v6': ['2606:4700::6810:8c72', '2606:4700::6810:8d72']}",True,1,0,0.0,1,62.0,62,0.0384615384615384,250,0.9047619047619048,1.0,1.0,0,0.0,3,9556a7c335a5627146ce1508da6d163e
26.0,a0677b01-5880-499a-a8b1-b1e92eacb1ce,['parking-page'],http://ihuntscammers.lol,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,63,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.2857142857142857,45,0.7333333333333333,0.7832024891526528,0.8302464164921888,1054,0.0056251434304835,0,54aa0f91964c658d2b4d18a1b1529591
27.0,feec4f7e-29a5-4cfb-8c5f-25230bd3cd31,['parking-page'],http://morphoserecords.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,279,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,60.0,2,45.5,60,0.2974910394265233,196,0.0,0.0,0.0,950,0.0081071855265403,0,6434cd01b498dc87698b910ea9b0f556
28.0,f6fe8112-ff10-4d03-998b-8ba42624745c,['parking-page'],http://vip007.lol,True,1,6,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,49,1,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.3673469387755102,31,0.5714285714285714,0.6772724377348875,0.5150093808630394,1034,0.0082330084718771,0,ed3383cbd6a435d67b1ba17c294f7eb5
29.0,3c29cccd-26ca-42c9-8a97-3664109028ca,['parking-page'],http://invest-in-real-estate-online-15.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,126,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.119047619047619,111,0.8461538461538461,0.9461094079125738,0.3647984267453294,7752,0.0538905920874262,1,e49624e56c5b481e1b69318d8280b288
30.0,5f3092c9-4539-476b-ae51-8b591ce91a95,['parking-page'],http://restaurant-perfendie.fr,True,54,9,2,False,False,0,33,2,0,0,0,4,0,0,5,0,0,2,0,0,0,unknown,False,102,1,0,True,True,True,"{'v4': ['185.53.178.52'], 'v6': []}",False,2,1,81.0,2,50.0,81,0.2941176470588235,72,0.75,0.9555671221629228,0.4103967168262654,5972,0.0437804234355756,1,e1254ebd9925c6eae99ed3e058bab287
31.0,b16ae4ae-ac14-4cb3-af52-9a1483ecd385,['parking-page'],http://intuerix.fr,True,18,1,1,True,True,0,7,0,0,0,0,12,5,0,5,0,0,0,0,0,0,unknown,True,588,0,2,False,True,False,"{'v4': ['84.32.84.32'], 'v6': []}",False,8,0,0.0,3,47.375,102,0.1428571428571428,504,0.9444444444444444,0.9922816421297244,0.0,3813,0.0077183578702757,0,3c672f2ed801f65648e996e34e1f6f7e
32.0,b6daca5b-177b-4104-8f3a-041490ed63eb,['parking-page'],https://bathroom-remodeling-usa.lol,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,116,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1293103448275862,101,0.8333333333333334,0.94388247291971,0.3650397629814439,8108,0.0558694633554753,0,e49624e56c5b481e1b69318d8280b288
33.0,d6e3c550-ab22-45e2-916c-eef4e7e301e6,['parking-page'],http://xn--ddale-bsa.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,259,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,58.0,2,44.5,58,0.3011583011583011,181,0.0,0.0,0.0,950,0.0079778300302317,0,6434cd01b498dc87698b910ea9b0f556
34.0,0b36d08b-a6a5-4b9e-88fe-fd2ff3c231e9,['parking-page'],http://1radiateur.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,259,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,55.0,2,43.0,55,0.3011583011583011,181,0.0,0.0,0.0,947,0.0080826185294243,0,6434cd01b498dc87698b910ea9b0f556
35.0,c0ddbedf-3827-44f0-a054-6cf46b6ac9ad,['parking-page'],http://csdn.pics,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,47,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.3829787234042553,29,0.7333333333333333,0.7590686667974719,0.8318367346938775,1030,0.0061240628102908,0,54aa0f91964c658d2b4d18a1b1529591
36.0,5d7ef7f3-ec13-4efd-bd2a-140a5f41ca27,['parking-page'],http://guojizs998.lol,True,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,36,0,0,False,False,True,"{'v4': ['91.195.240.94'], 'v6': []}",False,0,0,0.0,0,0.0,0,0.0,36,0.0,0.0,0.0,98,1.0,0,6018827592c227a09f27dbff47a18a2b
37.0,ee16550f-65bd-4cde-96dc-029a95ddca90,['parking-page'],http://hhss8.lol,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,47,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.3829787234042553,29,0.7333333333333333,0.7828577552715483,0.8318916272237636,1030,0.0055193848297296,0,54aa0f91964c658d2b4d18a1b1529591
38.0,e5aff44a-5e7f-4b52-bdb2-6cc9dba9a7a7,['parking-page'],http://babelhoki.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,495,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,87.25,153,0.2121212121212121,390,0.9444444444444444,0.9997285620574996,0.9966740576496674,48,0.0002714379425003,2,f2819c5460b0d6ad03d727d92769c903
39.0,d840a034-75d0-482a-abd8-0cd34376f61a,['parking-page'],http://mesphotosnaissance.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,291,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,63.0,2,47.0,63,0.2955326460481099,205,0.0,0.0,0.0,954,0.0081399317406143,0,6434cd01b498dc87698b910ea9b0f556
40.0,c02d162c-b392-4cb4-8af5-0b3431d0a044,['parking-page'],http://quadz.lol,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,391,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0818414322250639,359,0.9444444444444444,0.9997504013432946,0.9968299711815564,44,0.0002495986567054,2,5616cc40d6741b3955f87cff42f5e628
41.0,0a2b839d-5b7a-437f-a7ff-60db8a7bd9ed,['parking-page'],https://intuerix.fr,True,18,1,1,True,True,0,7,0,0,0,0,12,5,0,5,0,0,0,0,0,0,unknown,True,588,0,2,False,True,False,"{'v4': ['84.32.84.32'], 'v6': []}",False,8,0,0.0,3,47.375,102,0.1428571428571428,504,0.9444444444444444,0.9931706546695876,0.0,3373,0.0068293453304123,0,3c672f2ed801f65648e996e34e1f6f7e
42.0,ec81a831-b292-4657-9c04-0ae25c106f6e,['parking-page'],http://hrum.lol,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,388,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0824742268041237,356,0.9444444444444444,0.9997560380580628,0.9968964272825694,43,0.000243961941937,2,5616cc40d6741b3955f87cff42f5e628
43.0,3be9b0ec-64fb-46c6-b391-ddf13812450c,['parking-page'],http://paris2027.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,255,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,54.0,2,42.5,54,0.3019607843137254,178,0.0,0.0,0.0,946,0.0079461075832409,0,6434cd01b498dc87698b910ea9b0f556
44.0,9f902d81-bc22-4b7d-9943-bcfc08506465,['parking-page'],https://best-business-mobile-phone-deals.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,130,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1153846153846153,115,0.8333333333333334,0.943401576981602,0.3643284393692224,8166,0.0564808410568543,0,e49624e56c5b481e1b69318d8280b288
45.0,6202fb30-b730-434a-8373-a591d253ffe4,['parking-page'],http://superliga.lol,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,55,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.3272727272727272,37,0.7333333333333333,0.782662266698095,0.8305139882888745,1042,0.0055821029849786,0,54aa0f91964c658d2b4d18a1b1529591
46.0,81a35d2d-fe27-4640-b615-12becf08e030,['parking-page'],http://bijouxoroccasion.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,283,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,61.0,2,46.0,61,0.2968197879858657,199,0.0,0.0,0.0,951,0.00811537312796,0,6434cd01b498dc87698b910ea9b0f556
47.0,21a8b5ca-6ced-4be2-b185-aafc5afa51a0,['parking-page'],https://business-marketing-1.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,110,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1363636363636363,95,0.8333333333333334,0.9439908104517272,0.3683471203371312,8077,0.0558915522586359,0,e49624e56c5b481e1b69318d8280b288
48.0,21661e99-12ea-489f-acd7-2dea477eae8d,['parking-page'],http://yaws-espadrille.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,515,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,90.25,159,0.2135922330097087,405,0.9444444444444444,0.9996943471197876,0.9962134492672324,54,0.0003056528802123,2,f2819c5460b0d6ad03d727d92769c903
49.0,81d99e63-b4d7-492f-a75d-ed21943e5ea0,['parking-page'],https://real-estate-investment-platform.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,130,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1153846153846153,115,0.8333333333333334,0.9431354654941164,0.3642757767815736,8208,0.0567470029452026,0,e49624e56c5b481e1b69318d8280b288
50.0,89b9ebc9-9d28-4910-a652-1bb674ab36cb,['parking-page'],http://vatmicrobe.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,499,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,87.75,154,0.2124248496993988,393,0.9444444444444444,0.9997226922619824,0.9965722280517664,49,0.0002773077380177,2,f2819c5460b0d6ad03d727d92769c903
51.0,226585b7-016f-4b35-a037-fc8577d15d31,['parking-page'],https://data-analyst-certification-course.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,134,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1119402985074626,119,0.8333333333333334,0.9428127267074308,0.3640903503380455,8241,0.0569385428541817,0,e49624e56c5b481e1b69318d8280b288
52.0,2e99fa4f-4f0d-480c-b359-17b41b5572cb,['parking-page'],http://gaia.bancaditalia.com,True,54,8,1,False,False,0,33,2,0,0,0,4,0,0,5,0,0,2,0,0,0,unknown,False,90,1,0,False,False,True,"{'v4': ['185.53.178.52'], 'v6': []}",False,2,0,0.0,2,44.5,70,0.3333333333333333,60,0.7333333333333333,0.9555259045203904,0.4132473622508792,5944,0.043818004894878,1,00ff23021300005ca1db7b9ff68bb398
53.0,8a7151b2-f92c-4f7f-a12e-2200c3202567,['parking-page'],http://damicos.fr,True,3,12,2,False,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,155,1,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,3,0,0.0,3,7.333333333333333,8,0.535483870967742,72,0.6666666666666666,0.7429747832191715,0.7963364191451645,1034,0.0065397921686937,0,0a37325080ab2a92001fd7d71ed2686b
54.0,dbf9d1f1-8a02-40b1-8e83-b34030147f3c,['parking-page'],https://up.workgreat11.live//view_video.php?viewkey=622eea7e622c83fe5846,True,1,1,1,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,114,0,0,False,False,True,"{'v4': [], 'v6': []}",True,0,0,0.0,0,0.0,0,0.0,114,0.25,0.0273785523834298,0.4079457364341085,611,0.0397346686609871,1,7467bce6b3a61418ea7283762d48b6ac
55.0,62311738-962a-45e4-b060-8e92c6fd91eb,['parking-page'],http://eprg2.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,239,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,50.0,2,40.5,50,0.3054393305439331,166,0.0,0.0,0.0,944,0.0080580452411438,0,6434cd01b498dc87698b910ea9b0f556
56.0,6ae30b11-289f-442c-9e73-9cee5f240906,['parking-page'],http://m-pedia.id,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,392,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0816326530612244,360,0.9444444444444444,0.999745043937428,0.9968098681412164,45,0.0002549560625718,2,5616cc40d6741b3955f87cff42f5e628
57.0,be0f304a-6a9d-4ea4-b017-6a3b0fccc0ea,['parking-page'],http://vc77.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,475,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,84.75,148,0.2105263157894736,375,0.9444444444444444,0.9997567474302912,0.9970076548364648,43,0.0002432525697088,2,f2819c5460b0d6ad03d727d92769c903
58.0,86d8acd7-dbc5-48d3-8713-78541cc83532,['parking-page'],http://warrenbuffett.mom,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,63,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.2857142857142857,45,0.7333333333333333,0.7708493163048874,0.8231543624161074,1054,0.0059456654181145,0,54aa0f91964c658d2b4d18a1b1529591
59.0,9c12e23b-e0af-4a9b-b280-1a56dabfeb21,['parking-page'],http://winsproduction.fr,True,18,1,1,True,True,0,7,0,0,0,0,12,5,0,5,0,0,0,0,0,0,unknown,True,594,0,2,False,True,False,"{'v4': ['84.32.84.32'], 'v6': []}",False,8,0,0.0,3,47.375,102,0.1414141414141414,510,0.9473684210526316,0.99232277757196,0.0,3813,0.0076772224280398,0,3c672f2ed801f65648e996e34e1f6f7e
